timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore
2024-04-28 09:00:00,63709.99000000,63823.79000000,63676.00000000,63759.33000000,403.40056000,1714298399999,25720503.97314030,24420,173.92818000,11089302.49933720,0
2024-04-28 10:00:00,63759.34000000,63792.60000000,63345.55000000,63694.50000000,935.90021000,1714301999999,59487868.66562250,40353,424.61328000,26982644.46587600,0
2024-04-28 11:00:00,63694.50000000,63710.87000000,63394.68000000,63484.01000000,593.89629000,1714305599999,37725284.02410260,32826,232.90232000,14793807.16047140,0
2024-04-28 12:00:00,63484.00000000,63673.00000000,63415.60000000,63590.03000000,584.23839000,1714309199999,37137268.86968900,27019,263.70238000,16762422.21374670,0
2024-04-28 13:00:00,63590.03000000,63869.09000000,63534.00000000,63775.43000000,721.19096000,1714312799999,45966400.53366370,36956,374.71031000,23885268.95984110,0
2024-04-28 14:00:00,63775.42000000,63783.60000000,63488.00000000,63607.19000000,631.87130000,1714316399999,40210976.14272810,31988,249.01817000,15845308.39429970,0
2024-04-28 15:00:00,63607.20000000,63652.00000000,63460.00000000,63540.00000000,484.35903000,1714319999999,30780847.06011590,29808,219.53478000,13951918.07107210,0
2024-04-28 16:00:00,63540.00000000,63800.40000000,63483.18000000,63705.38000000,581.54965000,1714323599999,37024487.55366280,34318,297.36204000,18932151.63506680,0
2024-04-28 17:00:00,63705.38000000,63814.00000000,63570.30000000,63768.47000000,356.62991000,1714327199999,22711866.04735760,23657,179.23582000,11415038.14821750,0
2024-04-28 18:00:00,63768.47000000,63976.00000000,63694.50000000,63923.99000000,516.14116000,1714330799999,32943589.33958240,29290,250.33868000,15979990.07562320,0
2024-04-28 19:00:00,63924.00000000,63928.00000000,63715.36000000,63730.49000000,333.66857000,1714334399999,21293497.49530040,21138,132.74124000,8469811.29760120,0
2024-04-28 20:00:00,63730.49000000,63745.91000000,63588.72000000,63686.00000000,297.88874000,1714337999999,18961019.27739840,22430,154.42246000,9828511.78370230,0
2024-04-28 21:00:00,63686.00000000,63745.86000000,63609.00000000,63661.99000000,302.76645000,1714341599999,19274622.46606140,18154,139.65088000,8890594.17053860,0
2024-04-28 22:00:00,63662.00000000,63714.76000000,62870.00000000,63151.05000000,2240.65115000,1714345199999,141639868.30794920,70580,1128.89444000,71348027.42327780,0
2024-04-28 23:00:00,63151.06000000,63164.70000000,62781.00000000,63118.62000000,1452.80370000,1714348799999,91453730.28627130,58490,699.67378000,44055584.77366260,0
2024-04-29 00:00:00,63118.62000000,63321.90000000,63002.86000000,63257.43000000,639.83326000,1714352399999,40440773.92917220,34235,300.20958000,18973096.26637630,0
2024-04-29 01:00:00,63257.42000000,63367.05000000,63084.18000000,63232.00000000,538.92170000,1714355999999,34063746.62924360,28838,253.93356000,16051326.30895040,0
2024-04-29 02:00:00,63231.99000000,63285.08000000,62570.00000000,62706.33000000,1267.73202000,1714359599999,79672627.20265720,52653,521.25574000,32764329.57321430,0
2024-04-29 03:00:00,62706.34000000,62764.84000000,62150.52000000,62279.67000000,1735.88484000,1714363199999,108512784.47632640,66473,778.60181000,48677259.78741770,0
2024-04-29 04:00:00,62279.68000000,62639.40000000,62200.03000000,62542.00000000,968.14551000,1714366799999,60486070.73597980,42525,503.66728000,31463130.02801550,0
2024-04-29 05:00:00,62542.00000000,62542.00000000,62059.27000000,62444.88000000,916.04523000,1714370399999,57089845.48658180,41783,445.68902000,27783265.20338970,0
2024-04-29 06:00:00,62444.88000000,62473.80000000,61923.13000000,62199.69000000,1730.38453000,1714373999999,107583310.46538350,66592,771.34860000,47965290.94340390,0
2024-04-29 07:00:00,62199.69000000,62417.85000000,61942.38000000,62399.98000000,1363.33041000,1714377599999,84814341.92129680,51365,748.12695000,46545135.38543480,0
2024-04-29 08:00:00,62399.98000000,62498.61000000,62220.01000000,62398.00000000,810.86485000,1714381199999,50566873.22849140,39707,428.30791000,26712306.92045720,0
2024-04-29 09:00:00,62397.99000000,62660.01000000,62276.73000000,62536.01000000,676.75773000,1714384799999,42231673.96033520,36151,431.08531000,26902838.70626410,0
2024-04-29 10:00:00,62536.01000000,62673.18000000,62388.96000000,62388.97000000,758.89579000,1714388399999,47449967.59427880,35466,389.45263000,24350380.18471110,0
2024-04-29 11:00:00,62388.96000000,62421.66000000,62179.99000000,62256.00000000,787.39096000,1714391999999,49061524.24254290,36005,385.04971000,23994061.60441320,0
2024-04-29 12:00:00,62256.00000000,62653.44000000,62049.00000000,62602.33000000,1426.98241000,1714395599999,89012847.74847780,49763,843.07660000,52606529.77977730,0
2024-04-29 13:00:00,62602.32000000,62698.55000000,61765.53000000,62014.00000000,2539.89307000,1714399199999,157997265.01454010,87647,1172.65324000,72962747.55713970,0
2024-04-29 14:00:00,62014.00000000,63014.67000000,61878.61000000,62834.99000000,2963.05386000,1714402799999,185336130.19392900,86023,1609.42469000,100674116.71720230,0
2024-04-29 15:00:00,62834.99000000,63112.29000000,62735.55000000,63039.07000000,1282.58611000,1714406399999,80694642.48576530,48450,631.93664000,39762895.10807850,0
2024-04-29 16:00:00,63039.07000000,63158.80000000,62754.00000000,62792.02000000,1229.02619000,1714409999999,77373535.40922490,48135,535.77178000,33735891.17079700,0
2024-04-29 17:00:00,62792.01000000,63221.74000000,62774.38000000,63033.23000000,779.87808000,1714413599999,49141143.82187880,39670,394.66504000,24865656.31032080,0
2024-04-29 18:00:00,63033.24000000,63050.00000000,62705.88000000,62870.00000000,612.29352000,1714417199999,38500381.32070720,32501,231.29209000,14540987.33324830,0
2024-04-29 19:00:00,62870.00000000,62988.00000000,62546.37000000,62987.37000000,882.87940000,1714420799999,55375443.55369150,44031,413.27459000,25920300.82468930,0
2024-04-29 20:00:00,62987.37000000,63134.12000000,62894.85000000,62968.82000000,540.43192000,1714424399999,34062730.92417550,29527,226.49269000,14274763.71362120,0
2024-04-29 21:00:00,62968.83000000,63172.58000000,62820.00000000,63092.24000000,479.12589000,1714427999999,30180209.59351990,25461,229.23330000,14439625.53599300,0
2024-04-29 22:00:00,63092.23000000,63935.91000000,63041.04000000,63890.00000000,1736.53980000,1714431599999,110440935.01218470,72533,1030.64107000,65548459.26382370,0
2024-04-29 23:00:00,63890.01000000,64228.35000000,63810.00000000,63866.00000000,1483.35239000,1714435199999,94949519.73333700,56762,711.40454000,45538928.08125760,0
2024-04-30 00:00:00,63866.00000000,64734.00000000,63688.04000000,64580.00000000,2057.93388000,1714438799999,132175659.00752670,71345,1150.92884000,73937760.37966960,0
2024-04-30 01:00:00,64579.99000000,64614.00000000,63560.50000000,63606.01000000,1516.74943000,1714442399999,97306775.98926510,63164,624.21776000,40065312.27380650,0
2024-04-30 02:00:00,63606.01000000,63896.12000000,62995.70000000,63780.91000000,2440.35663000,1714445999999,154792089.09232730,81990,1313.99723000,83352691.35196230,0
2024-04-30 03:00:00,63780.92000000,63820.58000000,63561.32000000,63647.99000000,626.95140000,1714449599999,39926186.03116090,32698,311.40268000,19832697.82695280,0
2024-04-30 04:00:00,63647.99000000,63708.70000000,63343.47000000,63403.98000000,599.67518000,1714453199999,38092317.34655520,32916,254.67079000,16179465.50213700,0
2024-04-30 05:00:00,63403.98000000,63491.59000000,63069.68000000,63330.00000000,968.56930000,1714456799999,61293607.79087290,46201,471.56413000,29840247.28622990,0
2024-04-30 06:00:00,63330.00000000,63465.10000000,63227.47000000,63412.00000000,482.60665000,1714460399999,30575850.84783090,29609,256.81345000,16270142.32103950,0
2024-04-30 07:00:00,63412.00000000,63461.96000000,63135.70000000,63148.74000000,984.22900000,1714463999999,62312548.01643470,42758,496.41540000,31429034.21873160,0
2024-04-30 08:00:00,63148.74000000,63244.00000000,61816.46000000,61919.32000000,4286.06285000,1714467599999,267569085.37247120,140502,1876.07085000,117081045.74408590,0
2024-04-30 09:00:00,61919.32000000,62148.00000000,61600.00000000,61688.01000000,2706.32317000,1714471199999,167505718.40770910,93692,1357.32743000,84016348.62534730,0
2024-04-30 10:00:00,61688.01000000,61788.05000000,61451.01000000,61782.19000000,1881.13832000,1714474799999,115986072.16995830,70386,885.28091000,54590702.81830140,0
2024-04-30 11:00:00,61782.18000000,61782.19000000,61000.00000000,61204.42000000,5194.60935000,1714478399999,318331581.87330360,133547,2904.16624000,177937466.95186810,0
2024-04-30 12:00:00,61204.41000000,61337.78000000,60737.45000000,61230.16000000,3012.04453000,1714481999999,184046399.49454750,125730,1352.39713000,82660062.84756560,0
2024-04-30 13:00:00,61230.16000000,61313.94000000,60779.79000000,60820.57000000,1823.63883000,1714485599999,111421794.29480440,80163,889.76231000,54379576.07023390,0
2024-04-30 14:00:00,60820.58000000,61559.36000000,60546.22000000,61247.87000000,3223.32351000,1714489199999,196635073.47045500,121212,1646.87459000,100476545.85298490,0
2024-04-30 15:00:00,61247.87000000,61395.66000000,60600.72000000,60796.85000000,2445.85834000,1714492799999,148966586.43362170,92968,1132.11147000,68951479.54268720,0
2024-04-30 16:00:00,60796.86000000,60947.55000000,60158.86000000,60336.68000000,3340.71508000,1714496399999,201994023.49091290,125154,1470.77916000,88915164.82026820,0
2024-04-30 17:00:00,60336.68000000,60514.72000000,60080.00000000,60368.81000000,2543.81372000,1714499999999,153311432.33122510,87043,1243.15683000,74927567.62951110,0
2024-04-30 18:00:00,60368.82000000,60538.38000000,60018.00000000,60403.67000000,1792.45947000,1714503599999,108079821.31277210,70562,854.36838000,51525079.10209130,0
2024-04-30 19:00:00,60403.68000000,60503.87000000,59191.60000000,59292.95000000,5586.14319000,1714507199999,334292283.96897890,168691,2089.40520000,125053615.36908170,0
2024-04-30 20:00:00,59292.95000000,60177.46000000,59274.75000000,59958.62000000,3414.88045000,1714510799999,204266409.20684730,103846,1698.69261000,101604905.50354800,0
2024-04-30 21:00:00,59958.62000000,60400.00000000,59952.49000000,60180.00000000,1151.18801000,1714514399999,69304766.28419380,48063,603.09852000,36305225.94322920,0
2024-04-30 22:00:00,60180.00000000,61070.71000000,60156.00000000,60589.79000000,1945.24597000,1714517999999,117966215.41695780,77093,978.69404000,59354228.64262810,0
2024-04-30 23:00:00,60589.79000000,60924.16000000,60401.06000000,60672.00000000,923.13909000,1714521599999,55990169.78152010,46338,523.22019000,31735483.95473800,0
2024-05-01 00:00:00,60672.01000000,60841.63000000,60078.52000000,60240.57000000,1687.69405000,1714525199999,102001827.68527480,63890,690.17398000,41698382.39623290,0
2024-05-01 01:00:00,60240.58000000,60408.29000000,59850.06000000,60133.78000000,1900.93637000,1714528799999,114328448.67225570,69968,889.41560000,53488477.81976610,0
2024-05-01 02:00:00,60133.79000000,60177.68000000,59590.00000000,59927.99000000,2096.94562000,1714532399999,125372126.22822620,66988,819.31413000,48993400.91369320,0
2024-05-01 03:00:00,59927.99000000,60317.88000000,59903.17000000,60246.03000000,844.90119000,1714535999999,50793223.06812560,34304,420.49007000,25275553.60759110,0
2024-05-01 04:00:00,60246.02000000,60361.09000000,60190.00000000,60283.99000000,837.69201000,1714539599999,50493469.68289690,30990,399.32328000,24070982.62241050,0
2024-05-01 05:00:00,60283.99000000,60334.76000000,59931.59000000,60050.00000000,891.00474000,1714543199999,53553314.38429800,41351,369.54213000,22209851.09238780,0
2024-05-01 06:00:00,60049.99000000,60113.24000000,59500.55000000,59529.94000000,1347.11313000,1714546799999,80530188.55134440,56146,592.90934000,35442090.86913430,0
2024-05-01 07:00:00,59529.94000000,59569.23000000,57100.00000000,57499.99000000,12661.81057000,1714550399999,735132790.48605290,340174,5410.12641000,313890278.58250630,0
2024-05-01 08:00:00,57500.00000000,57596.63000000,56552.82000000,57169.69000000,10517.34359000,1714553999999,600027620.51761380,228592,5061.43091000,288827149.22394820,0
2024-05-01 09:00:00,57169.70000000,57653.34000000,57042.00000000,57115.61000000,3511.69138000,1714557599999,201286360.28481670,99651,1745.99067000,100084808.84675690,0
2024-05-01 10:00:00,57115.61000000,57770.00000000,56888.00000000,57768.68000000,2656.85211000,1714561199999,152255180.98415040,90354,1434.32798000,82226380.04316730,0
2024-05-01 11:00:00,57768.68000000,57909.00000000,57455.58000000,57898.47000000,1920.67432000,1714564799999,110782680.83351440,71863,964.45649000,55649805.82595400,0
2024-05-01 12:00:00,57898.46000000,58275.87000000,57729.89000000,57969.98000000,3130.89661000,1714568399999,181794661.43585360,91053,1527.25458000,88692282.90512600,0
2024-05-01 13:00:00,57969.99000000,57999.06000000,57223.29000000,57301.29000000,2703.02650000,1714571999999,155611390.26897740,95287,1264.59189000,72796800.53599750,0
2024-05-01 14:00:00,57301.29000000,57586.20000000,57101.10000000,57482.00000000,2591.82856000,1714575599999,148677594.40728330,90581,1385.08781000,79459409.73709050,0
2024-05-01 15:00:00,57482.01000000,57511.10000000,56674.51000000,56886.00000000,3260.99612000,1714579199999,185879357.57197280,98457,1474.87932000,84082180.91020510,0
2024-05-01 16:00:00,56886.00000000,57456.92000000,56750.10000000,57043.99000000,2281.24833000,1714582799999,130229552.53033980,75999,1282.44234000,73204445.08874100,0
2024-05-01 17:00:00,57044.00000000,57700.86000000,56625.09000000,57424.65000000,2103.68747000,1714586399999,120299549.92732530,80367,1099.21604000,62889400.50043500,0
2024-05-01 18:00:00,57424.64000000,59468.00000000,57331.10000000,58913.99000000,8929.48940000,1714589999999,521590324.77799710,233167,4334.63721000,253258610.05661010,0
2024-05-01 19:00:00,58913.98000000,59264.16000000,56897.27000000,56954.47000000,7193.39968000,1714593599999,416634856.70870780,178282,3208.95822000,185923955.41874700,0
2024-05-01 20:00:00,56954.46000000,57531.10000000,56760.02000000,57361.70000000,2355.81240000,1714597199999,134770952.98456540,76028,1221.92256000,69912891.97037830,0
2024-05-01 21:00:00,57361.71000000,58203.34000000,57257.99000000,57909.03000000,1636.98304000,1714600799999,94614550.71573620,68274,890.72757000,51482374.56152980,0
2024-05-01 22:00:00,57909.03000000,58209.72000000,57857.71000000,57880.58000000,1333.61476000,1714604399999,77364899.15223270,48015,667.29497000,38710968.43613610,0
2024-05-01 23:00:00,57880.58000000,58575.32000000,57828.00000000,58364.97000000,2770.82628000,1714607999999,161547439.88063900,71308,1049.06027000,61133796.62546590,0
2024-05-02 00:00:00,58364.97000000,58610.55000000,57641.73000000,57767.29000000,3568.72884000,1714611599999,207833688.09337660,89347,1289.72427000,75109149.04464440,0
2024-05-02 01:00:00,57767.30000000,57900.02000000,56911.84000000,57112.37000000,5530.96245000,1714615199999,316697393.82880070,117821,3117.93382000,178425192.05391220,0
2024-05-02 02:00:00,57112.37000000,57641.04000000,57109.01000000,57463.87000000,1214.12627000,1714618799999,69633586.59263570,50740,607.79815000,34856572.85660640,0
2024-05-02 03:00:00,57463.88000000,57705.08000000,57377.32000000,57442.88000000,898.19946000,1714622399999,51689404.28848080,38608,457.85612000,26352494.79266810,0
2024-05-02 04:00:00,57442.88000000,57647.40000000,57301.11000000,57396.22000000,740.64053000,1714625999999,42564498.63439400,33986,376.01777000,21609060.89636110,0
2024-05-02 05:00:00,57396.23000000,57537.73000000,57202.49000000,57484.57000000,1008.46239000,1714629599999,57865764.27955640,40494,608.31774000,34903576.58731490,0
2024-05-02 06:00:00,57484.57000000,57725.98000000,57404.08000000,57628.56000000,1076.56606000,1714633199999,61987566.40560910,45750,554.23725000,31911427.32230440,0
2024-05-02 07:00:00,57628.57000000,57945.19000000,57618.07000000,57681.08000000,1204.89032000,1714636799999,69576390.75130160,44507,661.06929000,38172945.66149040,0
2024-05-02 08:00:00,57681.08000000,57981.46000000,57612.73000000,57834.82000000,1318.55505000,1714640399999,76251838.66962030,51601,716.54847000,41436525.55250720,0
2024-05-02 09:00:00,57834.82000000,57892.52000000,57626.89000000,57804.36000000,944.31508000,1714643999999,54530926.30536690,40926,418.21197000,24147877.99654880,0
2024-05-02 10:00:00,57804.37000000,57898.01000000,57561.14000000,57801.41000000,1395.86396000,1714647599999,80597827.29772880,49376,731.11513000,42214880.07961880,0
2024-05-02 11:00:00,57801.41000000,58689.55000000,57783.04000000,58559.66000000,3611.54754000,1714651199999,210611941.61254460,103446,1964.07828000,114533511.90391850,0
2024-05-02 12:00:00,58559.66000000,59117.68000000,58446.18000000,58556.59000000,6043.29407000,1714654799999,355644643.86620820,132811,2725.39774000,160343470.22220170,0
2024-05-02 13:00:00,58556.58000000,58788.75000000,58222.00000000,58450.22000000,2104.25726000,1714658399999,123115978.27891440,73912,992.33280000,58080241.40959190,0
2024-05-02 14:00:00,58450.22000000,59300.00000000,58300.00000000,59055.25000000,3644.25523000,1714661999999,214439995.54336710,105802,1984.02714000,116767375.94638570,0
2024-05-02 15:00:00,59055.26000000,59455.00000000,58972.44000000,59264.15000000,3236.14321000,1714665599999,191769248.09786800,94130,1626.37898000,96383858.15875310,0
2024-05-02 16:00:00,59264.16000000,59315.32000000,58943.38000000,59017.54000000,1660.74835000,1714669199999,98077298.59661300,69520,601.70089000,35537961.60469070,0
2024-05-02 17:00:00,59017.53000000,59301.10000000,58955.31000000,59190.24000000,1256.68865000,1714672799999,74288229.52451580,58479,667.62486000,39472054.08655620,0
2024-05-02 18:00:00,59190.24000000,59575.29000000,58987.49000000,59383.52000000,1289.75653000,1714676399999,76460315.44648970,63545,623.17170000,36950584.96345040,0
2024-05-02 19:00:00,59383.52000000,59385.57000000,59025.51000000,59351.11000000,969.04918000,1714679999999,57364831.85230940,51435,452.68892000,26798045.18977320,0
2024-05-02 20:00:00,59351.10000000,59431.10000000,58637.62000000,58727.45000000,1774.05031000,1714683599999,104678340.20892570,67550,683.07527000,40316008.01446340,0
2024-05-02 21:00:00,58727.45000000,59625.00000000,58701.10000000,59112.58000000,1413.45158000,1714687199999,83634003.59571700,64677,705.32855000,41748349.17088140,0
2024-05-02 22:00:00,59112.59000000,59454.17000000,59083.33000000,59328.00000000,1011.92007000,1714690799999,60007658.27877510,49794,476.81130000,28274929.59402420,0
2024-05-02 23:00:00,59328.00000000,59377.36000000,59057.73000000,59060.61000000,667.34722000,1714694399999,39518935.00145970,34641,199.30729000,11802682.77806940,0
2024-05-03 00:00:00,59060.60000000,59131.10000000,58811.32000000,59031.81000000,1076.30755000,1714697999999,63482079.66136010,44357,528.41039000,31168214.16220070,0
2024-05-03 01:00:00,59031.81000000,59498.00000000,59004.00000000,59311.11000000,1001.70969000,1714701599999,59450277.09531860,52716,484.22961000,28733339.36159540,0
2024-05-03 02:00:00,59311.10000000,59916.12000000,59255.22000000,59543.76000000,1463.51964000,1714705199999,87303125.79256310,59882,855.46469000,51036496.31911300,0
2024-05-03 03:00:00,59543.75000000,59999.00000000,59504.00000000,59720.30000000,1567.87229000,1714708799999,93752293.04326420,53088,795.04202000,47545991.66196540,0
2024-05-03 04:00:00,59720.30000000,59844.94000000,59548.00000000,59604.00000000,781.48259000,1714712399999,46644101.02965520,36432,336.99859000,20117161.31414710,0
2024-05-03 05:00:00,59604.00000000,59627.90000000,59468.89000000,59522.67000000,819.16238000,1714715999999,48788457.58348460,35509,333.50031000,19862487.12514710,0
2024-05-03 06:00:00,59522.68000000,59574.60000000,59233.30000000,59254.74000000,941.00457000,1714719599999,55908885.38651770,39155,342.37591000,20341301.44522380,0
2024-05-03 07:00:00,59254.75000000,59423.00000000,59061.63000000,59190.74000000,1367.38406000,1714723199999,81047639.43648900,49620,738.32498000,43764898.82765470,0
2024-05-03 08:00:00,59190.74000000,59388.00000000,59136.49000000,59225.99000000,591.24312000,1714726799999,35049787.91623650,35154,265.83615000,15758911.22118770,0
2024-05-03 09:00:00,59225.99000000,59575.48000000,59196.11000000,59481.12000000,748.34076000,1714730399999,44462438.63769010,33852,432.97630000,25726926.15671270,0
2024-05-03 10:00:00,59481.11000000,59486.63000000,58849.94000000,59040.00000000,1218.99315000,1714733999999,72015362.58419280,51271,543.82580000,32123041.41507150,0
2024-05-03 11:00:00,59040.01000000,59438.08000000,58867.92000000,59291.09000000,1082.27573000,1714737599999,63974566.16570900,46762,582.46441000,34431828.84473830,0
2024-05-03 12:00:00,59291.10000000,60779.29000000,58991.99000000,60641.00000000,5944.47468000,1714741199999,357559736.31501620,160744,3148.00565000,189364316.82703220,0
2024-05-03 13:00:00,60641.00000000,61836.60000000,60523.34000000,61689.94000000,7023.53920000,1714744799999,430259752.01637030,180894,3617.75925000,221603783.59051690,0
2024-05-03 14:00:00,61689.95000000,62115.64000000,61347.10000000,61618.17000000,3790.61596000,1714748399999,233930957.99284100,123345,1841.12456000,113652113.91270920,0
2024-05-03 15:00:00,61618.16000000,61800.00000000,61335.69000000,61690.74000000,2433.09528000,1714751999999,149711121.87844060,78632,1158.90489000,71301705.60538160,0
2024-05-03 16:00:00,61690.74000000,62179.99000000,61538.70000000,61681.99000000,1826.92288000,1714755599999,112998343.06878810,71212,955.09265000,59082349.18846370,0
2024-05-03 17:00:00,61682.00000000,61953.80000000,61533.20000000,61805.85000000,919.09272000,1714759199999,56774948.39642790,42970,433.03433000,26750640.20153230,0
2024-05-03 18:00:00,61805.84000000,61986.00000000,61695.00000000,61829.16000000,722.65945000,1714762799999,44682363.19669440,36542,366.06251000,22632757.85336680,0
2024-05-03 19:00:00,61829.15000000,62103.00000000,61597.14000000,62067.32000000,1125.63982000,1714766399999,69563175.38508270,43746,602.58726000,37242266.25751950,0
2024-05-03 20:00:00,62067.32000000,63202.97000000,61974.00000000,62900.00000000,3397.32160000,1714769999999,212994327.05057080,120291,1935.56037000,121331745.66396060,0
2024-05-03 21:00:00,62899.99000000,62950.00000000,62361.96000000,62738.00000000,1319.94037000,1714773599999,82673175.56945970,57401,612.54446000,38368241.92226970,0
2024-05-03 22:00:00,62738.00000000,63005.47000000,62637.76000000,62782.43000000,1144.37346000,1714777199999,71910496.40967200,50677,560.13232000,35200758.19762210,0
2024-05-03 23:00:00,62782.42000000,63333.00000000,62769.86000000,62882.01000000,1321.43048000,1714780799999,83256296.73605960,54409,675.18593000,42546178.52062890,0
2024-05-04 00:00:00,62882.01000000,63171.16000000,62765.41000000,63083.99000000,1013.93188000,1714784399999,63814886.43083120,44892,568.35419000,35771608.95841490,0
2024-05-04 01:00:00,63083.99000000,63595.14000000,62797.18000000,62856.03000000,1868.71505000,1714787999999,117968124.08870250,73682,964.14352000,60888275.98584820,0
2024-05-04 02:00:00,62856.03000000,62900.00000000,62541.03000000,62699.07000000,1116.97163000,1714791599999,70029797.61284340,51361,553.67438000,34710205.36433930,0
2024-05-04 03:00:00,62699.07000000,62884.62000000,62662.00000000,62724.00000000,743.84639000,1714795199999,46677315.23259380,30949,437.79849000,27474264.06876470,0
2024-05-04 04:00:00,62724.00000000,63188.00000000,62686.00000000,63057.99000000,1066.51518000,1714798799999,67086781.90454220,47675,660.06963000,41515364.97500230,0
2024-05-04 05:00:00,63057.99000000,63450.00000000,62956.00000000,63384.01000000,886.44995000,1714802399999,56004931.24507900,46419,480.33472000,30353670.43802370,0
2024-05-04 06:00:00,63384.01000000,63390.06000000,62905.65000000,62966.93000000,706.19997000,1714805999999,44570082.26502700,40693,282.24263000,17811856.34213020,0
2024-05-04 07:00:00,62966.92000000,63132.57000000,62851.96000000,62959.03000000,609.42314000,1714809599999,38384090.14343810,33259,258.23010000,16264807.49020750,0
2024-05-04 08:00:00,62959.03000000,63226.43000000,62924.37000000,63160.95000000,620.20966000,1714813199999,39112452.89910490,32057,293.94856000,18538613.49844620,0
2024-05-04 09:00:00,63160.95000000,63300.00000000,63055.55000000,63179.80000000,576.45042000,1714816799999,36431039.07172540,32444,247.59331000,15649169.65618290,0
2024-05-04 10:00:00,63179.80000000,64497.99000000,63110.66000000,64420.91000000,2955.45058000,1714820399999,188683252.46420620,109756,1853.65125000,118352818.51295660,0
2024-05-04 11:00:00,64420.90000000,64540.00000000,63658.79000000,63873.31000000,2394.63450000,1714823999999,153713710.54034420,85581,1205.95971000,77436986.50376080,0
2024-05-04 12:00:00,63873.30000000,64098.63000000,63758.51000000,64066.35000000,1062.45014000,1714827599999,67884778.02765950,45292,532.64699000,34035931.20941420,0
2024-05-04 13:00:00,64066.34000000,64158.19000000,63434.53000000,63730.01000000,1239.67887000,1714831199999,78996331.78865860,59957,505.76684000,32234813.74277580,0
2024-05-04 14:00:00,63730.00000000,63956.00000000,63550.28000000,63819.09000000,653.55283000,1714834799999,41668336.33233650,36297,348.56240000,22225949.70073510,0
2024-05-04 15:00:00,63819.08000000,63846.00000000,63439.56000000,63609.17000000,856.25184000,1714838399999,54438748.52124670,37798,429.44487000,27295910.05075550,0
2024-05-04 16:00:00,63609.17000000,63731.86000000,63386.01000000,63683.01000000,843.18577000,1714841999999,53600105.86163530,43469,452.09879000,28739391.98230810,0
2024-05-04 17:00:00,63683.02000000,63774.60000000,63300.58000000,63463.30000000,1498.72371000,1714845599999,95184914.61230690,56399,689.12520000,43790019.75944730,0
2024-05-04 18:00:00,63463.30000000,63744.69000000,63388.12000000,63643.63000000,555.54541000,1714849199999,35319047.95515920,29922,344.53277000,21901338.64926300,0
2024-05-04 19:00:00,63643.63000000,64019.83000000,63540.41000000,63921.18000000,720.51785000,1714852799999,45953030.71729910,37580,377.39280000,24073959.90011960,0
2024-05-04 20:00:00,63921.17000000,64240.76000000,63853.74000000,63867.73000000,614.00937000,1714856399999,39308419.44198970,37990,328.16475000,21012894.47968910,0
2024-05-04 21:00:00,63867.74000000,64112.51000000,63550.00000000,63903.91000000,677.89826000,1714859999999,43264977.02873030,43170,309.91804000,19783140.52473220,0
2024-05-04 22:00:00,63903.91000000,63945.92000000,63569.99000000,63613.92000000,636.23199000,1714863599999,40529137.57123270,30905,297.05964000,18917993.51161410,0
2024-05-04 23:00:00,63613.92000000,63932.61000000,63606.62000000,63892.04000000,451.84843000,1714867199999,28844406.11988730,25962,250.49241000,15989779.00131880,0
2024-05-05 00:00:00,63892.03000000,64188.00000000,63418.53000000,63509.52000000,1260.64900000,1714870799999,80448592.87514730,55346,606.55531000,38729097.80641060,0
2024-05-05 01:00:00,63509.52000000,63580.00000000,62822.17000000,63315.47000000,1694.41166000,1714874399999,107048590.77816650,70870,733.23086000,46320159.83893070,0
2024-05-05 02:00:00,63315.47000000,63432.40000000,63140.00000000,63141.71000000,566.24565000,1714877999999,35838191.93370010,29436,237.36361000,15022248.94942340,0
2024-05-05 03:00:00,63141.70000000,63271.81000000,63001.00000000,63235.93000000,502.50487000,1714881599999,31730204.55594660,29796,237.90491000,15023881.99949300,0
2024-05-05 04:00:00,63235.93000000,63426.01000000,63234.24000000,63345.20000000,369.34259000,1714885199999,23393692.15124390,24537,216.62710000,13720999.43990450,0
2024-05-05 05:00:00,63345.19000000,63493.55000000,63119.32000000,63211.67000000,401.54192000,1714888799999,25426172.55910760,26222,176.48744000,11177869.25855970,0
2024-05-05 06:00:00,63211.66000000,63457.51000000,63162.00000000,63382.84000000,351.10233000,1714892399999,22242129.20709020,24048,168.23465000,10657783.79135770,0
2024-05-05 07:00:00,63382.83000000,63959.00000000,63362.00000000,63736.87000000,862.96983000,1714895999999,54975004.37640570,47593,498.70738000,31765497.95204000,0
2024-05-05 08:00:00,63736.86000000,63932.57000000,63539.53000000,63668.00000000,1001.23129000,1714899599999,63837022.96012230,69314,404.96806000,25822401.51989010,0
2024-05-05 09:00:00,63668.00000000,63743.43000000,63550.28000000,63673.42000000,440.87609000,1714903199999,28064977.29542980,39556,188.52201000,12001560.49195920,0
2024-05-05 10:00:00,63673.41000000,63844.33000000,63555.39000000,63688.48000000,421.33487000,1714906799999,26834589.54842330,30259,167.77268000,10686501.68798680,0
2024-05-05 11:00:00,63688.49000000,63937.17000000,63609.48000000,63859.63000000,567.89348000,1714910399999,36234702.76642340,31534,302.48834000,19300487.20956780,0
2024-05-05 12:00:00,63859.63000000,63884.00000000,63633.01000000,63725.33000000,534.04918000,1714913999999,34032688.21422890,29649,254.98287000,16248651.93607420,0
